reciter_id,surah_id,ayah_id,duration_s,text_simple,word_count,num_alignments,audio_filename
4,73,36,3.1019999980926514,نذيرا للبشر,2,2,tadabur_spk0004_S73_A36_1e832b32_000252.wav
649,18,71,11.779000282287598,وان منكم الا واردها كان على ربك حتما مقضيا,9,9,tadabur_spk0649_S18_A71_dd9a54f1_000073.wav
31,53,6,11.345999717712402,فتول عنهم يوم يدع الداع الى شيء نكر,8,8,tadabur_spk0031_S53_A6_407db128_000143.wav
331,25,217,-0.4699999988079071,وتوكل على العزيز الرحيم,4,4,tadabur_spk0331_S25_A217_4b586e2f_000000.wav
157,77,14,9.928000450134277,وانزلنا من المعصرات ماء ثجاجا,5,5,tadabur_spk0157_S77_A14_56b3f6ff_000014.wav
146,20,46,15.970999717712402,ولئن مستهم نفحة من عذاب ربك ليقولن يا ويلنا انا كنا ظالمين,12,12,tadabur_spk0146_S20_A46_bcbab32c_000031.wav
57,27,63,19.972999572753906,قال الذين حق عليهم القول ربنا هؤلاء الذين اغوينا اغويناهم كما غوينا تبرانا اليك ما كانوا ايانا يعبدون,18,18,tadabur_spk0057_S27_A63_a57683e3_000041.wav
66,42,65,10.845000267028809,فاختلف الاحزاب من بينهم فويل للذين ظلموا من عذاب يوم اليم,11,11,tadabur_spk0066_S42_A65_4d4654b9_000033.wav
435,11,91,10.333000183105469,قالوا تالله لقد اثرك الله علينا وان كنا لخاطئين,9,9,tadabur_spk0435_S11_A91_a0e03e95_000083.wav
172,20,93,23.357999801635742,وتقطعوا امرهم بينهم كل الينا راجعون,6,6,tadabur_spk0172_S20_A93_84b5d48d_000009.wav
689,76,15,8.04699993133545,ويل يومئذ للمكذبين,3,3,tadabur_spk0689_S76_A15_f9ccc514_000000.wav
9,35,82,9.567000389099121,انما امره اذا اراد شيئا ان يقول له كن فيكون,10,10,tadabur_spk0009_S35_A82_56ce4de1_000001.wav
101,70,24,10.111000061035156,وقد اضلوا كثيرا ولا تزد الظالمين الا ضلالا,8,8,tadabur_spk0101_S70_A24_f28b5830_000175.wav
282,24,14,8.774999618530273,لا تدعوا اليوم ثبورا واحدا وادعوا ثبورا كثيرا,8,8,tadabur_spk0282_S24_A14_624d899d_000000.wav
68,18,12,8.364999771118164,يا يحيى خذ الكتاب بقوة واتيناه الحكم صبيا,8,8,tadabur_spk0068_S18_A12_e169dafd_000037.wav
583,9,27,28.570999145507812,والذين كسبوا السيئات جزاء سيئة بمثلها وترهقهم ذلة ما لهم من الله من عاصم كانما اغشيت وجوههم قطعا من الليل مظلما اولئك اصحاب النار هم فيها خالدون,27,27,tadabur_spk0583_S9_A27_d47ceb10_000000.wav
237,17,23,8.744000434875488,ولا تقولن لشيء اني فاعل ذلك غدا,7,7,tadabur_spk0237_S17_A23_37aff7d3_000016.wav
704,54,23,14.732999801635742,فباي الاء ربكما تكذبان,4,4,tadabur_spk0704_S54_A23_4a4e5b3e_000000.wav
103,17,61,9.722000122070312,فلما بلغا مجمع بينهما نسيا حوتهما فاتخذ سبيله في البحر سربا,11,11,tadabur_spk0103_S17_A61_2e9aab10_000034.wav
68,31,8,9.206999778747559,ثم جعل نسله من سلالة من ماء مهين,8,8,tadabur_spk0068_S31_A8_873b094d_000109.wav
3,10,22,9.38599967956543,لا جرم انهم في الاخرة هم الاخسرون,7,7,tadabur_spk0003_S10_A22_fdc7824a_000015.wav
138,18,59,10.404000282287598,فخلف من بعدهم خلف اضاعوا الصلاة واتبعوا الشهوات فسوف يلقون غيا,11,11,tadabur_spk0138_S18_A59_5981774d_000074.wav
664,9,11,22.423999786376953,ولو يعجل الله للناس الشر استعجالهم بالخير لقضي اليهم اجلهم فنذر الذين لا يرجون لقاءنا في طغيانهم يعمهون,18,18,tadabur_spk0664_S9_A11_ee14c8c1_000016.wav
658,31,28,10.376999855041504,ويقولون متى هذا الفتح ان كنتم صادقين,7,7,tadabur_spk0658_S31_A28_4b345e0f_000000.wav
120,3,34,53.50600051879883,الرجال قوامون على النساء بما فضل الله بعضهم على بعض وبما انفقوا من اموالهم فالصالحات قانتات حافظات للغيب بما حفظ الله واللاتي تخافون نشوزهن فعظوهن واهجروهن في المضاجع واضربوهن فان اطعنكم فلا تبغوا عليهن سبيلا ان الله كان عليا كبيرا,40,40,tadabur_spk0120_S3_A34_e7b588ff_000022.wav
0,86,10,4.9019999504089355,سيذكر من يخشى,3,3,tadabur_spk0000_S86_A10_f13f2fe7_000243.wav
231,20,103,19.5049991607666,لا يحزنهم الفزع الاكبر وتتلقاهم الملائكة هذا يومكم الذي كنتم توعدون,11,11,tadabur_spk0231_S20_A103_dc24b7a6_000005.wav
254,20,83,13.394000053405762,وايوب اذ نادى ربه اني مسني الضر وانت ارحم الراحمين,10,10,tadabur_spk0254_S20_A83_d6225304_000000.wav
435,55,92,8.612000465393066,واما ان كان من المكذبين الضالين,6,6,tadabur_spk0435_S55_A92_d0b3521a_000084.wav
177,14,12,5.261000156402588,كذلك نسلكه في قلوب المجرمين,5,5,tadabur_spk0177_S14_A12_06c4ded4_000010.wav
634,33,17,9.01200008392334,ذلك جزيناهم بما كفروا وهل نجازي الا الكفور,8,8,tadabur_spk0634_S33_A17_3f6b1b1a_000016.wav
38,25,139,10.807000160217285,فكذبوه فاهلكناهم ان في ذلك لاية وما كان اكثرهم مؤمنين,10,10,tadabur_spk0038_S25_A139_90b06fb0_000191.wav
20,54,1,2.742000102996826,الرحمن,1,1,tadabur_spk20_S54_A1_65b460f2_000072.wav
29,103,6,3.743000030517578,نار الله الموقدة,3,3,tadabur_spk0029_S103_A6_65dd685e_000362.wav
586,46,27,10.279000282287598,فكيف اذا توفتهم الملائكة يضربون وجوههم وادبارهم,7,7,tadabur_spk0586_S46_A27_c1209edf_000272.wav
120,8,91,23.03499984741211,ليس على الضعفاء ولا على المرضى ولا على الذين لا يجدون ما ينفقون حرج اذا نصحوا لله ورسوله ما على المحسنين من سبيل والله غفور رحيم,26,26,tadabur_spk0120_S8_A91_2169cc05_000058.wav
86,39,70,8.46500015258789,الذين كذبوا بالكتاب وبما ارسلنا به رسلنا فسوف يعلمون,9,9,tadabur_spk0086_S39_A70_162849a6_000054.wav
120,91,21,2.6010000705718994,ولسوف يرضى,2,2,tadabur_spk0120_S91_A21_9c204e3d_000296.wav
62,17,20,15.520999908447266,انهم ان يظهروا عليكم يرجموكم او يعيدوكم في ملتهم ولن تفلحوا اذا ابدا,13,13,tadabur_spk0062_S17_A20_4ffca3e2_000014.wav
318,10,46,22.29199981689453,قال يا نوح انه ليس من اهلك انه عمل غير صالح فلا تسالن ما ليس لك به علم اني اعظك ان تكون من الجاهلين,24,24,tadabur_spk0318_S10_A46_d53b3055_000006.wav
560,1,149,18.10700035095215,ومن حيث خرجت فول وجهك شطر المسجد الحرام وانه للحق من ربك وما الله بغافل عما تعملون,17,17,tadabur_spk0560_S1_A149_47a1f8be_000000.wav
586,85,9,5.36899995803833,يوم تبلى السرائر,3,3,tadabur_spk0586_S85_A9_544c685a_000253.wav
9,11,67,25.219999313354492,وقال يا بني لا تدخلوا من باب واحد وادخلوا من ابواب متفرقة وما اغني عنكم من الله من شيء ان الحكم الا لله عليه توكلت وعليه فليتوكل المتوكلون,28,28,tadabur_spk0009_S11_A67_5ea39661_000010.wav
75,82,4,10.006999969482422,الا يظن اولئك انهم مبعوثون,5,5,tadabur_spk0075_S82_A4_5f9907ca_000149.wav
591,68,46,6.50600004196167,ثم لقطعنا منه الوتين,4,4,tadabur_spk0591_S68_A46_dddf33b2_000000.wav
68,19,16,7.989999771118164,فلا يصدنك عنها من لا يؤمن بها واتبع هواه فتردى,10,10,tadabur_spk0068_S19_A16_e169dafd_000111.wav
649,5,62,11.54699993133545,ثم ردوا الى الله مولاهم الحق الا له الحكم وهو اسرع الحاسبين,12,12,tadabur_spk0649_S5_A62_836eb125_000030.wav
720,26,70,11.395999908447266,ولا تحزن عليهم ولا تكن في ضيق مما يمكرون,9,9,tadabur_spk0720_S26_A70_e1e81f1d_000009.wav
157,3,160,18.832000732421875,فبظلم من الذين هادوا حرمنا عليهم طيبات احلت لهم وبصدهم عن سبيل الله كثيرا,14,14,tadabur_spk0157_S3_A160_1d7db2f7_000087.wav
65,3,24,55.49599838256836,والمحصنات من النساء الا ما ملكت ايمانكم كتاب الله عليكم واحل لكم ما وراء ذلكم ان تبتغوا باموالكم محصنين غير مسافحين فما استمتعتم به منهن فاتوهن اجورهن فريضة ولا جناح عليكم فيما تراضيتم به من بعد الفريضة ان الله كان عليما حكيما,42,42,tadabur_spk0065_S3_A24_d0325b8f_000000.wav
360,17,82,31.945999145507812,واما الجدار فكان لغلامين يتيمين في المدينة وكان تحته كنز لهما وكان ابوهما صالحا فاراد ربك ان يبلغا اشدهما ويستخرجا كنزهما رحمة من ربك وما فعلته عن امري ذلك تاويل ما لم تسطع عليه صبرا,35,35,tadabur_spk0360_S17_A82_1243b3eb_000078.wav
29,50,56,9.486000061035156,وما خلقت الجن والانس الا ليعبدون,6,6,tadabur_spk0029_S50_A56_5cc2b31b_000050.wav
66,14,16,10.942000389099121,ولقد جعلنا في السماء بروجا وزيناها للناظرين,7,7,tadabur_spk0066_S14_A16_139f51b4_000011.wav
27,34,12,28.797000885009766,وما يستوي البحران هذا عذب فرات سائغ شرابه وهذا ملح اجاج ومن كل تاكلون لحما طريا وتستخرجون حلية تلبسونها وترى الفلك فيه مواخر لتبتغوا من فضله ولعلكم تشكرون,28,28,tadabur_spk0027_S34_A12_3b892087_000010.wav
153,55,53,6.064000129699707,فمالئون منها البطون,3,3,tadabur_spk0153_S55_A53_e8fb3884_000240.wav
158,24,11,7.063000202178955,بل كذبوا بالساعة واعتدنا لمن كذب بالساعة سعيرا,8,8,tadabur_spk0158_S24_A11_ab714f3c_000010.wav
48,79,20,2.6610000133514404,ثم السبيل يسره,3,3,tadabur_spk0048_S79_A20_68793c81_000070.wav
425,108,6,4.105999946594238,لكم دينكم ولي دين,4,4,tadabur_spk0425_S108_A6_a8e66998_000000.wav
120,15,68,12.093000411987305,واوحى ربك الى النحل ان اتخذي من الجبال بيوتا ومن الشجر ومما يعرشون,13,13,tadabur_spk0120_S15_A68_030ddb21_000517.wav
64,8,17,15.565999984741211,ما كان للمشركين ان يعمروا مساجد الله شاهدين على انفسهم بالكفر اولئك حبطت اعمالهم وفي النار هم خالدون,18,18,tadabur_spk0064_S8_A17_327d6b9b_000016.wav
77,27,72,27.93600082397461,قل ارايتم ان جعل الله عليكم النهار سرمدا الى يوم القيامة من اله غير الله ياتيكم بليل تسكنون فيه افلا تبصرون,21,21,tadabur_spk0077_S27_A72_a7b5e491_000050.wav
205,80,28,7.084000110626221,لمن شاء منكم ان يستقيم,5,5,tadabur_spk0205_S80_A28_7482f3ed_000120.wav
515,25,178,3.4639999866485596,اني لكم رسول امين,4,4,tadabur_spk0515_S25_A178_f00ba907_000000.wav
66,3,80,12.105999946594238,من يطع الرسول فقد اطاع الله ومن تولى فما ارسلناك عليهم حفيظا,12,12,tadabur_spk0066_S3_A80_0e1ddaff_000046.wav
139,16,104,16.15999984741211,وقلنا من بعده لبني اسرائيل اسكنوا الارض فاذا جاء وعد الاخرة جئنا بكم لفيفا,14,14,tadabur_spk0139_S16_A104_7fdf7cab_000065.wav
532,1,171,18.062000274658203,ومثل الذين كفروا كمثل الذي ينعق بما لا يسمع الا دعاء ونداء صم بكم عمي فهم لا يعقلون,18,18,tadabur_spk0532_S1_A171_6a168a76_000150.wav
24,2,9,15.253999710083008,ربنا انك جامع الناس ليوم لا ريب فيه ان الله لا يخلف الميعاد,13,13,tadabur_spk0024_S2_A9_c1dd2d59_000001.wav
18,79,38,5.441999912261963,وجوه يومئذ مسفرة,3,3,tadabur_spk0018_S79_A38_71c23e1b_000094.wav
28,22,29,6.802999973297119,وقل رب انزلني منزلا مباركا وانت خير المنزلين,8,8,tadabur_spk0028_S22_A29_6427d8f8_000005.wav
27,12,18,30.104999542236328,للذين استجابوا لربهم الحسنى والذين لم يستجيبوا له لو ان لهم ما في الارض جميعا ومثله معه لافتدوا به اولئك لهم سوء الحساب وماواهم جهنم وبئس المهاد,27,27,tadabur_spk0027_S12_A18_046fc007_000014.wav
61,44,29,33.94499969482422,هذا كتابنا ينطق عليكم بالحق انا كنا نستنسخ ما كنتم تعملون,11,11,tadabur_spk0061_S44_A29_c855c4f9_000056.wav
360,2,94,14.095000267028809,فمن افترى على الله الكذب من بعد ذلك فاولئك هم الظالمون,11,11,tadabur_spk0360_S2_A94_7ce84ada_000104.wav
101,33,7,17.78499984741211,وقال الذين كفروا هل ندلكم على رجل ينبئكم اذا مزقتم كل ممزق انكم لفي خلق جديد,16,16,tadabur_spk0101_S33_A7_396da944_000035.wav
33,7,19,41.05400085449219,ان تستفتحوا فقد جاءكم الفتح وان تنتهوا فهو خير لكم وان تعودوا نعد ولن تغني عنكم فئتكم شيئا ولو كثرت وان الله مع المؤمنين,24,24,tadabur_spk0033_S7_A19_e69113d8_000016.wav
45,8,5,24.454999923706055,فاذا انسلخ الاشهر الحرم فاقتلوا المشركين حيث وجدتموهم وخذوهم واحصروهم واقعدوا لهم كل مرصد فان تابوا واقاموا الصلاة واتوا الزكاة فخلوا سبيلهم ان الله غفور رحيم,26,26,tadabur_spk0045_S8_A5_4fb3c897_000002.wav
86,69,5,4.261000156402588,فاصبر صبرا جميلا,3,3,tadabur_spk0086_S69_A5_333798e8_000131.wav
146,43,10,10.024999618530273,فارتقب يوم تاتي السماء بدخان مبين,6,6,tadabur_spk0146_S43_A10_0ced01db_000006.wav
138,36,170,4.985000133514404,فكفروا به فسوف يعلمون,4,4,tadabur_spk0138_S36_A170_215e44dc_000159.wav
78,43,3,14.246999740600586,انا انزلناه في ليلة مباركة انا كنا منذرين,8,8,tadabur_spk0078_S43_A3_71581c6d_000001.wav
720,1,134,18.3799991607666,تلك امة قد خلت لها ما كسبت ولكم ما كسبتم ولا تسالون عما كانوا يعملون,15,15,tadabur_spk0720_S1_A134_0ad69bb7_000048.wav
86,1,260,39.03099822998047,واذ قال ابراهيم رب ارني كيف تحيي الموتى قال اولم تؤمن قال بلى ولكن ليطمئن قلبي قال فخذ اربعة من الطير فصرهن اليك ثم اجعل على كل جبل منهن جزءا ثم ادعهن ياتينك سعيا واعلم ان الله عزيز حكيم,39,39,tadabur_spk0086_S1_A260_2aee1c73_000241.wav
71,57,3,27.464000701904297,والذين يظاهرون من نسائهم ثم يعودون لما قالوا فتحرير رقبة من قبل ان يتماسا ذلكم توعظون به والله بما تعملون خبير,21,21,tadabur_spk0071_S57_A3_aeb41564_000002.wav
24,58,19,11.706999778747559,ولا تكونوا كالذين نسوا الله فانساهم انفسهم اولئك هم الفاسقون,10,10,tadabur_spk0024_S58_A19_43922c38_000001.wav
120,19,107,4.5229997634887695,لا ترى فيها عوجا ولا امتا,6,6,tadabur_spk0120_S19_A107_6f3a5184_000056.wav
24,8,110,13.430999755859375,لا يزال بنيانهم الذي بنوا ريبة في قلوبهم الا ان تقطع قلوبهم والله عليم حكيم,15,15,tadabur_spk0024_S8_A110_9145fc46_000043.wav
73,22,100,25.283000946044922,لعلي اعمل صالحا فيما تركت كلا انها كلمة هو قائلها ومن ورائهم برزخ الى يوم يبعثون,16,16,tadabur_spk0073_S22_A100_8c6c9464_000085.wav
18,51,6,4.119999885559082,والبحر المسجور,2,2,tadabur_spk0018_S51_A6_7bb092dd_000036.wav
64,33,37,21.594999313354492,وما اموالكم ولا اولادكم بالتي تقربكم عندنا زلفى الا من امن وعمل صالحا فاولئك لهم جزاء الضعف بما عملوا وهم في الغرفات امنون,23,23,tadabur_spk0064_S33_A37_3dab254c_000033.wav
316,27,86,16.867000579833984,وما كنت ترجو ان يلقى اليك الكتاب الا رحمة من ربك فلا تكونن ظهيرا للكافرين,15,15,tadabur_spk0316_S27_A86_ab9f44f1_000000.wav
39,90,9,2.499000072479248,قد افلح من زكاها,4,4,tadabur_spk0039_S90_A9_756752c5_000278.wav
301,18,85,6.813000202178955,يوم نحشر المتقين الى الرحمن وفدا,6,6,tadabur_spk0301_S18_A85_4f536bf1_000000.wav
219,11,49,13.463000297546387,ثم ياتي من بعد ذلك عام فيه يغاث الناس وفيه يعصرون,11,11,tadabur_spk0219_S11_A49_b0727210_000023.wav
8,1,184,25.726999282836914,اياما معدودات فمن كان منكم مريضا او على سفر فعدة من ايام اخر وعلى الذين يطيقونه فدية طعام مسكين فمن تطوع خيرا فهو خير له وان تصوموا خير لكم ان كنتم تعلمون,32,32,tadabur_spk0008_S1_A184_e7201517_000161.wav
177,18,61,12.993000030517578,جنات عدن التي وعد الرحمن عباده بالغيب انه كان وعده ماتيا,11,11,tadabur_spk0177_S18_A61_8169b5ec_000051.wav
139,25,149,6.045000076293945,وتنحتون من الجبال بيوتا فارهين,5,5,tadabur_spk0139_S25_A149_4cd827cb_000100.wav
157,36,97,6.484000205993652,قالوا ابنوا له بنيانا فالقوه في الجحيم,7,7,tadabur_spk0157_S36_A97_e98a6a38_000059.wav
618,11,60,9.350000381469727,فان لم تاتوني به فلا كيل لكم عندي ولا تقربون,10,10,tadabur_spk0618_S11_A60_d588147a_000002.wav
126,15,29,12.932000160217285,فادخلوا ابواب جهنم خالدين فيها فلبئس مثوى المتكبرين,8,8,tadabur_spk0126_S15_A29_18e01ff5_000231.wav
145,85,5,9.14799976348877,فلينظر الانسان مم خلق,4,4,tadabur_spk0145_S85_A5_582e489d_000066.wav
52,21,36,31.156999588012695,والبدن جعلناها لكم من شعائر الله لكم فيها خير فاذكروا اسم الله عليها صواف فاذا وجبت جنوبها فكلوا منها واطعموا القانع والمعتر كذلك سخرناها لكم لعلكم تشكرون,27,27,tadabur_spk0052_S21_A36_a69d7331_000023.wav
86,13,52,18.393999099731445,هذا بلاغ للناس ولينذروا به وليعلموا انما هو اله واحد وليذكر اولو الالباب,13,13,tadabur_spk0086_S13_A52_b07bc000_000048.wav
20,35,30,12.446000099182129,يا حسرة على العباد ما ياتيهم من رسول الا كانوا به يستهزئون,12,12,tadabur_spk0020_S35_A30_08734449_000021.wav
139,41,49,20.964000701904297,لله ملك السماوات والارض يخلق ما يشاء يهب لمن يشاء اناثا ويهب لمن يشاء الذكور,15,15,tadabur_spk0139_S41_A49_066aec37_000037.wav
9,35,47,23.117000579833984,واذا قيل لهم انفقوا مما رزقكم الله قال الذين كفروا للذين امنوا انطعم من لو يشاء الله اطعمه ان انتم الا في ضلال مبين,24,24,tadabur_spk0009_S35_A47_9413c2f6_000018.wav
65,21,13,13.755999565124512,يدعو لمن ضره اقرب من نفعه لبئس المولى ولبئس العشير,10,10,tadabur_spk0065_S21_A13_8cb8b5d9_000011.wav
154,1,153,12.586000442504883,يا ايها الذين امنوا استعينوا بالصبر والصلاة ان الله مع الصابرين,11,11,tadabur_spk0154_S1_A153_99dbf780_000105.wav
38,25,141,3.2820000648498535,كذبت ثمود المرسلين,3,3,tadabur_spk0038_S25_A141_90b06fb0_000193.wav
34,32,42,2.803999900817871,وسبحوه بكرة واصيلا,3,3,tadabur_spk0034_S32_A42_53faf21d_000022.wav
495,17,16,19.86400032043457,واذ اعتزلتموهم وما يعبدون الا الله فاووا الى الكهف ينشر لكم ربكم من رحمته ويهيئ لكم من امركم مرفقا,19,19,tadabur_spk0495_S17_A16_3d5356ba_000013.wav
138,108,2,5.702000141143799,لا اعبد ما تعبدون,4,4,tadabur_spk0138_S108_A2_a8ebcb8a_000393.wav
180,15,81,26.04800033569336,والله جعل لكم مما خلق ظلالا وجعل لكم من الجبال اكنانا وجعل لكم سرابيل تقيكم الحر وسرابيل تقيكم باسكم كذلك يتم نعمته عليكم لعلكم تسلمون,25,25,tadabur_spk0180_S15_A81_8ccff06f_000073.wav
629,1,18,7.0879998207092285,صم بكم عمي فهم لا يرجعون,6,6,tadabur_spk0629_S1_A18_8ed142a4_000008.wav
48,23,47,13.375,ويقولون امنا بالله وبالرسول واطعنا ثم يتولى فريق منهم من بعد ذلك وما اولئك بالمؤمنين,15,15,tadabur_spk0048_S23_A47_5a6a2332_000022.wav
105,14,97,10.0649995803833,ولقد نعلم انك يضيق صدرك بما يقولون,7,7,tadabur_spk0105_S14_A97_2ca75bbb_000053.wav
648,86,18,5.0329999923706055,ان هذا لفي الصحف الاولى,5,5,tadabur_spk0648_S86_A18_2dae8d54_000000.wav
18,1,10,16.74799919128418,في قلوبهم مرض فزادهم الله مرضا ولهم عذاب اليم بما كانوا يكذبون,12,12,tadabur_spk0018_S1_A10_24085aa2_000014.wav
79,29,48,34.30099868774414,الله الذي يرسل الرياح فتثير سحابا فيبسطه في السماء كيف يشاء ويجعله كسفا فترى الودق يخرج من خلاله فاذا اصاب به من يشاء من عباده اذا هم يستبشرون,28,28,tadabur_spk0079_S29_A48_28450435_000030.wav
4,12,43,16.073999404907227,ويقول الذين كفروا لست مرسلا قل كفى بالله شهيدا بيني وبينكم ومن عنده علم الكتاب,15,15,tadabur_spk0004_S12_A43_cee59a3e_000020.wav
75,84,19,5.164000034332275,بل الذين كفروا في تكذيب,5,5,tadabur_spk0075_S84_A19_5f9907ca_000220.wav
693,29,14,7.669000148773193,ويوم تقوم الساعة يومئذ يتفرقون,5,5,tadabur_spk0693_S29_A14_57dfa039_000013.wav
31,95,3,3.943000078201294,اقرا وربك الاكرم,3,3,tadabur_spk0031_S95_A3_68474076_000386.wav
2,74,8,2.2219998836517334,وخسف القمر,2,2,tadabur_spk0002_S74_A8_825365f5_000012.wav
68,3,26,15.590999603271484,يريد الله ليبين لكم ويهديكم سنن الذين من قبلكم ويتوب عليكم والله عليم حكيم,14,14,tadabur_spk0068_S3_A26_3a79ce72_000004.wav
78,1,71,22.874000549316406,قال انه يقول انها بقرة لا ذلول تثير الارض ولا تسقي الحرث مسلمة لا شية فيها قالوا الان جئت بالحق فذبحوها وما كادوا يفعلون,24,24,tadabur_spk0078_S1_A71_2b74da92_000060.wav
97,7,23,8.52400016784668,ولو علم الله فيهم خيرا لاسمعهم ولو اسمعهم لتولوا وهم معرضون,11,11,tadabur_spk0097_S7_A23_d4205449_000014.wav
68,9,73,20.09000015258789,فكذبوه فنجيناه ومن معه في الفلك وجعلناهم خلائف واغرقنا الذين كذبوا باياتنا فانظر كيف كان عاقبة المنذرين,17,17,tadabur_spk0068_S9_A73_dc5ec9a4_000086.wav
51,8,8,15.61299991607666,كيف وان يظهروا عليكم لا يرقبوا فيكم الا ولا ذمة يرضونكم بافواههم وتابى قلوبهم واكثرهم فاسقون,16,16,tadabur_spk0051_S8_A8_e3d7940e_000004.wav
17,80,22,4.361999988555908,وما صاحبكم بمجنون,3,3,tadabur_spk0017_S80_A22_a97119dc_000121.wav
27,35,68,10.411999702453613,ومن نعمره ننكسه في الخلق افلا يعقلون,7,7,tadabur_spk0027_S35_A68_0ed95e1c_000023.wav
385,11,67,37.845001220703125,وقال يا بني لا تدخلوا من باب واحد وادخلوا من ابواب متفرقة وما اغني عنكم من الله من شيء ان الحكم الا لله عليه توكلت وعليه فليتوكل المتوكلون,28,28,tadabur_spk0385_S11_A67_cddcab46_000000.wav
485,1,231,51.31999969482422,واذا طلقتم النساء فبلغن اجلهن فامسكوهن بمعروف او سرحوهن بمعروف ولا تمسكوهن ضرارا لتعتدوا ومن يفعل ذلك فقد ظلم نفسه ولا تتخذوا ايات الله هزوا واذكروا نعمت الله عليكم وما انزل عليكم من الكتاب والحكمة يعظكم به واتقوا الله واعلموا ان الله بكل شيء عليم,45,45,tadabur_spk0485_S1_A231_140ee93d_000212.wav
360,25,2,4.045000076293945,تلك ايات الكتاب المبين,4,4,tadabur_spk0360_S25_A2_4672c14f_000003.wav
0,1,275,52.755001068115234,الذين ياكلون الربا لا يقومون الا كما يقوم الذي يتخبطه الشيطان من المس ذلك بانهم قالوا انما البيع مثل الربا واحل الله البيع وحرم الربا فمن جاءه موعظة من ربه فانتهى فله ما سلف وامره الى الله ومن عاد فاولئك اصحاب النار هم فيها خالدون,45,45,tadabur_spk0000_S1_A275_7aa442e6_000153.wav
697,10,59,11.866999626159668,وتلك عاد جحدوا بايات ربهم وعصوا رسله واتبعوا امر كل جبار عنيد,12,12,tadabur_spk0697_S10_A59_1127e987_000000.wav
17,3,96,9.241999626159668,درجات منه ومغفرة ورحمة وكان الله غفورا رحيما,8,8,tadabur_spk0017_S3_A96_a74cb622_000060.wav
254,75,5,12.793000221252441,ان الابرار يشربون من كاس كان مزاجها كافورا,8,8,tadabur_spk0254_S75_A5_84c49e3d_000000.wav
8,11,103,4.6620001792907715,وما اكثر الناس ولو حرصت بمؤمنين,6,6,tadabur_spk0008_S11_A103_8cf6ff0e_000024.wav
347,40,31,17.694000244140625,نحن اولياؤكم في الحياة الدنيا وفي الاخرة ولكم فيها ما تشتهي انفسكم ولكم فيها ما تدعون,16,16,tadabur_spk0347_S40_A31_95e4ae1a_000000.wav
44,69,24,6.324999809265137,والذين في اموالهم حق معلوم,5,5,tadabur_spk0044_S69_A24_5639768e_000001.wav
54,32,14,10.54800033569336,ولو دخلت عليهم من اقطارها ثم سئلوا الفتنة لاتوها وما تلبثوا بها الا يسيرا,14,14,tadabur_spk0054_S32_A14_2fe09646_000011.wav
264,20,38,7.60099983215332,ويقولون متى هذا الوعد ان كنتم صادقين,7,7,tadabur_spk264_S20_A38_1b0b3dc1_000036.wav
93,1,187,60.45500183105469,احل لكم ليلة الصيام الرفث الى نسائكم هن لباس لكم وانتم لباس لهن علم الله انكم كنتم تختانون انفسكم فتاب عليكم وعفا عنكم فالان باشروهن وابتغوا ما كتب الله لكم وكلوا واشربوا حتى يتبين لكم الخيط الابيض من الخيط الاسود من الفجر ثم اتموا الصيام الى الليل ولا تباشروهن وانتم عاكفون في المساجد تلك حدود الله فلا تقربوها كذلك يبين الله اياته للناس لعلهم يتقون,65,65,tadabur_spk0093_S1_A187_fc1902b2_000142.wav
3,29,31,10.888999938964844,منيبين اليه واتقوه واقيموا الصلاة ولا تكونوا من المشركين,9,9,tadabur_spk0003_S29_A31_e670f62c_000020.wav
724,68,13,5.769000053405762,فاذا نفخ في الصور نفخة واحدة,6,6,tadabur_spk0724_S68_A13_954f6b0c_000000.wav
20,52,41,7.045000076293945,ثم يجزاه الجزاء الاوفى,4,4,tadabur_spk0020_S52_A41_05c4f935_000116.wav
54,28,69,10.289999961853027,والذين جاهدوا فينا لنهدينهم سبلنا وان الله لمع المحسنين,9,9,tadabur_spk0054_S28_A69_bbf882f6_000057.wav
2,6,24,9.805999755859375,قال اهبطوا بعضكم لبعض عدو ولكم في الارض مستقر ومتاع الى حين,12,12,tadabur_spk0002_S6_A24_e49d3813_000017.wav
153,25,219,5.004000186920166,وتقلبك في الساجدين,3,3,tadabur_spk0153_S25_A219_d29b1867_000167.wav
75,36,179,5.764999866485596,وابصر فسوف يبصرون,3,3,tadabur_spk0075_S36_A179_b4a11e8c_000159.wav
27,33,41,17.20599937438965,قالوا سبحانك انت ولينا من دونهم بل كانوا يعبدون الجن اكثرهم بهم مؤمنون,13,13,tadabur_spk0027_S33_A41_a7bc94d4_000035.wav
116,16,26,14.907999992370605,وات ذا القربى حقه والمسكين وابن السبيل ولا تبذر تبذيرا,10,10,tadabur_spk0116_S16_A26_7ca3b939_000014.wav
489,10,94,18.642000198364258,ولما جاء امرنا نجينا شعيبا والذين امنوا معه برحمة منا واخذت الذين ظلموا الصيحة فاصبحوا في ديارهم جاثمين,18,18,tadabur_spk0489_S10_A94_5d6afbf8_000000.wav
90,68,9,9.843999862670898,وجاء فرعون ومن قبله والمؤتفكات بالخاطئة,6,6,tadabur_spk0090_S68_A9_00cbb072_000008.wav
586,78,29,5.767000198364258,واغطش ليلها واخرج ضحاها,4,4,tadabur_spk0586_S78_A29_544c685a_000063.wav
